scenario,section,left,right,method,observations,correlation
migration_alpha,raw_components,advertising_intensity,advertising_intensity,spearman,22552,1.0
migration_alpha,raw_components,advertising_intensity,operating_margin,spearman,22552,0.5833716086920724
migration_alpha,raw_components,advertising_intensity,cash_adjusted_roic,spearman,21382,0.5444986934897176
migration_alpha,raw_components,advertising_intensity,gross_profitability_lag_assets,spearman,21382,0.2589745761271537
migration_alpha,raw_components,advertising_intensity,cash_conversion_lag_assets,spearman,21382,0.5525638954505668
migration_alpha,raw_components,advertising_intensity,asset_turnover,spearman,21382,0.1352113922046604
migration_alpha,raw_components,advertising_intensity,asset_lightness,spearman,22552,0.2303876027816163
migration_alpha,raw_components,advertising_intensity,incremental_operating_margin,spearman,20356,0.1242514825545891
migration_alpha,raw_components,advertising_intensity,capex_intensity,spearman,22552,-0.1285495471650489
migration_alpha,raw_components,operating_margin,operating_margin,spearman,58902,1.0
migration_alpha,raw_components,operating_margin,cash_adjusted_roic,spearman,55902,0.8979257436886039
migration_alpha,raw_components,operating_margin,gross_profitability_lag_assets,spearman,55902,0.4707070395955668
migration_alpha,raw_components,operating_margin,cash_conversion_lag_assets,spearman,55902,0.9237070353751498
migration_alpha,raw_components,operating_margin,asset_turnover,spearman,55902,0.1836451198299469
migration_alpha,raw_components,operating_margin,asset_lightness,spearman,58902,0.2999699596151487
migration_alpha,raw_components,operating_margin,incremental_operating_margin,spearman,53188,0.1990458672798719
migration_alpha,raw_components,operating_margin,capex_intensity,spearman,58902,-0.1760551812740105
migration_alpha,raw_components,cash_adjusted_roic,cash_adjusted_roic,spearman,55902,1.0
migration_alpha,raw_components,cash_adjusted_roic,gross_profitability_lag_assets,spearman,55902,0.7284193953830332
migration_alpha,raw_components,cash_adjusted_roic,cash_conversion_lag_assets,spearman,55902,0.9822905494774622
migration_alpha,raw_components,cash_adjusted_roic,asset_turnover,spearman,55902,0.5600974068393995
migration_alpha,raw_components,cash_adjusted_roic,asset_lightness,spearman,55902,0.4962543147272802
migration_alpha,raw_components,cash_adjusted_roic,incremental_operating_margin,spearman,53188,0.1758923196996889
migration_alpha,raw_components,cash_adjusted_roic,capex_intensity,spearman,55902,-0.4453699915227708
migration_alpha,raw_components,gross_profitability_lag_assets,gross_profitability_lag_assets,spearman,55902,1.0
migration_alpha,raw_components,gross_profitability_lag_assets,cash_conversion_lag_assets,spearman,55902,0.6751412920964762
migration_alpha,raw_components,gross_profitability_lag_assets,asset_turnover,spearman,55902,0.7882600481490732
migration_alpha,raw_components,gross_profitability_lag_assets,asset_lightness,spearman,55902,0.5876463554418273
migration_alpha,raw_components,gross_profitability_lag_assets,incremental_operating_margin,spearman,53188,0.0781263887806762
migration_alpha,raw_components,gross_profitability_lag_assets,capex_intensity,spearman,55902,-0.6006357514200669
migration_alpha,raw_components,cash_conversion_lag_assets,cash_conversion_lag_assets,spearman,55902,1.0
migration_alpha,raw_components,cash_conversion_lag_assets,asset_turnover,spearman,55902,0.4847910457184414
migration_alpha,raw_components,cash_conversion_lag_assets,asset_lightness,spearman,55902,0.4069762152283888
migration_alpha,raw_components,cash_conversion_lag_assets,incremental_operating_margin,spearman,53188,0.1824553835872489
migration_alpha,raw_components,cash_conversion_lag_assets,capex_intensity,spearman,55902,-0.4105168357685808
migration_alpha,raw_components,asset_turnover,asset_turnover,spearman,55902,1.0
migration_alpha,raw_components,asset_turnover,asset_lightness,spearman,55902,0.5870011313103248
migration_alpha,raw_components,asset_turnover,incremental_operating_margin,spearman,53188,0.0155937044820465
migration_alpha,raw_components,asset_turnover,capex_intensity,spearman,55902,-0.7230675169843912
migration_alpha,raw_components,asset_lightness,asset_lightness,spearman,58902,1.0
migration_alpha,raw_components,asset_lightness,incremental_operating_margin,spearman,53188,0.0579067254560258
migration_alpha,raw_components,asset_lightness,capex_intensity,spearman,58902,-0.5553669434728494
migration_alpha,raw_components,incremental_operating_margin,incremental_operating_margin,spearman,53188,1.0
migration_alpha,raw_components,incremental_operating_margin,capex_intensity,spearman,53188,-0.0220480031326327
migration_alpha,raw_components,capex_intensity,capex_intensity,spearman,58902,1.0
migration_alpha,relative_components,rel_gross_margin,rel_gross_margin,spearman,58902,0.9999999999999998
migration_alpha,relative_components,rel_gross_margin,rel_revenue_cagr_3y,spearman,50098,0.0662875830867
migration_alpha,relative_components,rel_gross_margin,rel_gross_margin_volatility_3y,spearman,52951,0.0127753238601818
migration_alpha,relative_components,rel_gross_margin,rel_industry_sales_hhi,spearman,58902,-0.0032418567951589
migration_alpha,relative_components,rel_gross_margin,rel_log_active_firm_count,spearman,58902,0.0002461410041738
migration_alpha,relative_components,rel_gross_margin,rel_rd_intensity_zero,spearman,58902,0.1985705249106505
migration_alpha,relative_components,rel_gross_margin,rel_capitalized_rnd_stock_assets,spearman,58902,0.1961378656986274
migration_alpha,relative_components,rel_gross_margin,rel_rnd_positive_share_3y,spearman,52951,0.000657976080519
migration_alpha,relative_components,rel_gross_margin,rel_gross_profit_lag_sga,spearman,55900,0.6653047177634797
migration_alpha,relative_components,rel_gross_margin,rel_revenue_change_lag_sga,spearman,55900,0.0373773425139903
migration_alpha,relative_components,rel_gross_margin,rel_advertising_intensity,spearman,22544,0.2698151447245912
migration_alpha,relative_components,rel_gross_margin,rel_operating_margin,spearman,58902,0.5763738848319807
migration_alpha,relative_components,rel_gross_margin,rel_cash_adjusted_roic,spearman,55900,0.5557585168744634
migration_alpha,relative_components,rel_gross_margin,rel_gross_profitability_lag_assets,spearman,55900,0.7129982468155273
migration_alpha,relative_components,rel_gross_margin,rel_cash_conversion_lag_assets,spearman,55900,0.5554044077568042
migration_alpha,relative_components,rel_gross_margin,rel_asset_turnover,spearman,55900,0.1839850873499873
migration_alpha,relative_components,rel_gross_margin,rel_asset_lightness,spearman,58902,0.3059115469997254
migration_alpha,relative_components,rel_gross_margin,rel_incremental_operating_margin,spearman,53186,0.1061388767837124
migration_alpha,relative_components,rel_gross_margin,rel_capex_intensity,spearman,58902,-0.1768069364279406
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_revenue_cagr_3y,spearman,50098,1.0
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_gross_margin_volatility_3y,spearman,50098,0.0012294499118177
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_industry_sales_hhi,spearman,50098,-0.0029360259588467
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_log_active_firm_count,spearman,50098,0.001019865718629
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_rd_intensity_zero,spearman,50098,0.0379687156049588
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_capitalized_rnd_stock_assets,spearman,50098,-0.1487127520258279
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_rnd_positive_share_3y,spearman,50098,-0.0024207728413074
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_gross_profit_lag_sga,spearman,50098,0.384832682868116
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_revenue_change_lag_sga,spearman,50098,0.4966472577209948
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_advertising_intensity,spearman,19172,0.0500890498659814
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_operating_margin,spearman,50098,0.0603505234380089
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_cash_adjusted_roic,spearman,50098,0.2961776376894296
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_gross_profitability_lag_assets,spearman,50098,0.4343140469867679
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_cash_conversion_lag_assets,spearman,50098,0.2604846008960221
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_asset_turnover,spearman,50098,0.5713201171789227
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_asset_lightness,spearman,50098,0.2157977850384087
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_incremental_operating_margin,spearman,47678,-0.001256051507793
migration_alpha,relative_components,rel_revenue_cagr_3y,rel_capex_intensity,spearman,50098,-0.3914574856015594
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_gross_margin_volatility_3y,spearman,52951,1.0
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_industry_sales_hhi,spearman,52951,0.0011987372707526
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_log_active_firm_count,spearman,52951,0.0009254460251628
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_rd_intensity_zero,spearman,52951,-0.0053411597202898
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_capitalized_rnd_stock_assets,spearman,52951,-0.0197495790358008
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_rnd_positive_share_3y,spearman,52951,0.0030075184459513
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_gross_profit_lag_sga,spearman,52951,0.0081704393249761
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_revenue_change_lag_sga,spearman,52951,0.0022254070637632
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_advertising_intensity,spearman,20263,0.004903457764407
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_operating_margin,spearman,52951,0.0085547563997096
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_cash_adjusted_roic,spearman,52951,0.0092401722045812
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_gross_profitability_lag_assets,spearman,52951,0.0101455632702378
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_cash_conversion_lag_assets,spearman,52951,0.0099923873571549
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_asset_turnover,spearman,52951,0.0062100589471243
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_asset_lightness,spearman,52951,0.0034527160932466
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_incremental_operating_margin,spearman,50398,0.0349302586872599
migration_alpha,relative_components,rel_gross_margin_volatility_3y,rel_capex_intensity,spearman,52951,-0.0074923969541582
migration_alpha,relative_components,rel_industry_sales_hhi,rel_industry_sales_hhi,spearman,58902,1.0
migration_alpha,relative_components,rel_industry_sales_hhi,rel_log_active_firm_count,spearman,58902,-0.189491225751903
migration_alpha,relative_components,rel_industry_sales_hhi,rel_rd_intensity_zero,spearman,58902,-0.0014074338059256
migration_alpha,relative_components,rel_industry_sales_hhi,rel_capitalized_rnd_stock_assets,spearman,58902,-0.003116287404808
migration_alpha,relative_components,rel_industry_sales_hhi,rel_rnd_positive_share_3y,spearman,52951,-0.0356820919009882
migration_alpha,relative_components,rel_industry_sales_hhi,rel_gross_profit_lag_sga,spearman,55900,0.0028028716098071
migration_alpha,relative_components,rel_industry_sales_hhi,rel_revenue_change_lag_sga,spearman,55900,0.0022030544478372
migration_alpha,relative_components,rel_industry_sales_hhi,rel_advertising_intensity,spearman,22544,0.0027710536420818
migration_alpha,relative_components,rel_industry_sales_hhi,rel_operating_margin,spearman,58902,-0.0020855547178493
migration_alpha,relative_components,rel_industry_sales_hhi,rel_cash_adjusted_roic,spearman,55900,-0.0016062690534394
migration_alpha,relative_components,rel_industry_sales_hhi,rel_gross_profitability_lag_assets,spearman,55900,0.001986184357799
migration_alpha,relative_components,rel_industry_sales_hhi,rel_cash_conversion_lag_assets,spearman,55900,-0.0023243098535533
migration_alpha,relative_components,rel_industry_sales_hhi,rel_asset_turnover,spearman,55900,0.0006797985514017
migration_alpha,relative_components,rel_industry_sales_hhi,rel_asset_lightness,spearman,58902,0.0018332289134722
migration_alpha,relative_components,rel_industry_sales_hhi,rel_incremental_operating_margin,spearman,53186,0.0045281085016777
migration_alpha,relative_components,rel_industry_sales_hhi,rel_capex_intensity,spearman,58902,-0.0031945969369267
migration_alpha,relative_components,rel_log_active_firm_count,rel_log_active_firm_count,spearman,58902,1.0
migration_alpha,relative_components,rel_log_active_firm_count,rel_rd_intensity_zero,spearman,58902,-0.0006654386461782
migration_alpha,relative_components,rel_log_active_firm_count,rel_capitalized_rnd_stock_assets,spearman,58902,0.0020795884996224
migration_alpha,relative_components,rel_log_active_firm_count,rel_rnd_positive_share_3y,spearman,52951,0.120552626751044
migration_alpha,relative_components,rel_log_active_firm_count,rel_gross_profit_lag_sga,spearman,55900,0.0012329184903978
migration_alpha,relative_components,rel_log_active_firm_count,rel_revenue_change_lag_sga,spearman,55900,-0.0034786743064109
migration_alpha,relative_components,rel_log_active_firm_count,rel_advertising_intensity,spearman,22544,0.0115757036254825
migration_alpha,relative_components,rel_log_active_firm_count,rel_operating_margin,spearman,58902,0.0001415311848787
migration_alpha,relative_components,rel_log_active_firm_count,rel_cash_adjusted_roic,spearman,55900,0.002783656702602
migration_alpha,relative_components,rel_log_active_firm_count,rel_gross_profitability_lag_assets,spearman,55900,-0.0014905049837918
migration_alpha,relative_components,rel_log_active_firm_count,rel_cash_conversion_lag_assets,spearman,55900,0.0051970435797359
migration_alpha,relative_components,rel_log_active_firm_count,rel_asset_turnover,spearman,55900,-0.0049475809898328
migration_alpha,relative_components,rel_log_active_firm_count,rel_asset_lightness,spearman,58902,0.0081185342026275
migration_alpha,relative_components,rel_log_active_firm_count,rel_incremental_operating_margin,spearman,53186,0.0028955529037381
